HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.TaskType,Input.TreatmentType,Input.ConversationId,Input.ResponseId,Input.Response,Answer.age,Answer.comment,Answer.empathy,Answer.fakeinput,Answer.gender,Answer.literacy,Approve,Reject
3PGQRAZX02GZ4UVYRHC9TWQS9OZYS1,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3WZ36BJEV4C7T6DWWR8GK9KY9G6BTT,A35DZ5AAKNOKQ8,Submitted,Mon Feb 19 10:41:29 PST 2018,Mon Feb 19 10:42:13 PST 2018,Thu Feb 22 10:42:13 PST 2018,,,,44,0% (0/0),0% (0/0),0% (0/0),1,0,3,3ERMJ6L4DZOGEZKMADVOTT3AWBVM7F,Keep your head up and don't let him get to you.,26-35,{},very,{},female,native,,
39WSF6KUV2HM0XMEKZJ62OOBUNROEF,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,30MVJZJNHN9URA2UMDGGRX2ZNEBJ9L,A3U761PEG7MFKT,Submitted,Mon Feb 19 10:40:25 PST 2018,Mon Feb 19 10:41:42 PST 2018,Thu Feb 22 10:41:42 PST 2018,,,,77,0% (0/0),0% (0/0),0% (0/0),1,1,3,3ERMJ6L4DZOGEZKMADVOTT3AWEI7MT,what did he do this time?,36-45,{},moderately,{},female,native,,
39WSF6KUV2HM0XMEKZJ62OOBUNROEF,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3K2755HG5TZQPYTFF3UXYVTXLSADFU,A3GLMBZSG3VU4P,Submitted,Mon Feb 19 10:43:02 PST 2018,Mon Feb 19 10:43:12 PST 2018,Thu Feb 22 10:43:12 PST 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),1,1,3,3ERMJ6L4DZOGEZKMADVOTT3AWEI7MT,what did he do this time?,18-25,{},slightly,{},female,native,,
39WSF6KUV2HM0XMEKZJ62OOBUNROEF,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3M68NM076I3O7FJ9WBMD9EXO7U06RS,A2Z3I9XW0SHBPY,Submitted,Mon Feb 19 10:47:38 PST 2018,Mon Feb 19 10:48:01 PST 2018,Thu Feb 22 10:48:01 PST 2018,,,,23,0% (0/0),0% (0/0),0% (0/0),1,1,3,3ERMJ6L4DZOGEZKMADVOTT3AWEI7MT,what did he do this time?,46-55,{},extremely,{},male,native,,
3X7837UUADU4M722Y483I4FCEVU6JU,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,333U7HK6IAB6U0FBYTLIDTLPEZRDJX,A7KLTVEIASF4J,Submitted,Mon Feb 19 10:43:05 PST 2018,Mon Feb 19 10:43:13 PST 2018,Thu Feb 22 10:43:13 PST 2018,,,,8,100% (1/1),0% (0/0),0% (0/0),1,1,3,3LRLIPTPER537DIHW4USO7DW8BHAKU,"Yeah, I know what that's like. Can't let it get to you though.",26-35,{},moderately,{},male,native,,
3X7837UUADU4M722Y483I4FCEVU6JU,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3X87C8JFV77TIC26Q90G5TJBTXTSQX,A3TWIUN2YTYNML,Submitted,Mon Feb 19 10:43:07 PST 2018,Mon Feb 19 10:43:23 PST 2018,Thu Feb 22 10:43:23 PST 2018,,,,16,0% (0/0),0% (0/0),0% (0/0),1,1,3,3LRLIPTPER537DIHW4USO7DW8BHAKU,"Yeah, I know what that's like. Can't let it get to you though.",36-45,{},extremely,{},female,native,,
3X7837UUADU4M722Y483I4FCEVU6JU,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3ZPBJO59KQXA3UKLATIX1G5A17MDHR,A11T4227GSO6EP,Submitted,Mon Feb 19 10:39:42 PST 2018,Mon Feb 19 10:51:18 PST 2018,Thu Feb 22 10:51:18 PST 2018,,,,696,0% (0/0),0% (0/0),0% (0/0),1,1,3,3LRLIPTPER537DIHW4USO7DW8BHAKU,"Yeah, I know what that's like. Can't let it get to you though.",26-35,{},very,{},male,profession,,
33CLA8O0MI7H3OEQ72KGE1EGHBQRF9,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,339ANSOTR6YIDV1F8SM5551FLT0IK4,AWYAVVEVO3O6M,Submitted,Mon Feb 19 10:46:15 PST 2018,Mon Feb 19 10:46:27 PST 2018,Thu Feb 22 10:46:27 PST 2018,,,,12,0% (0/0),0% (0/0),0% (0/0),1,1,3,3NXNZ5RS1BT17F1SL4RJO7XQWD379I,I'm so sorry! What happened today?,18-25,{},slightly,{},male,profession,,
33CLA8O0MI7H3OEQ72KGE1EGHBQRF9,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3634BBTX0PQ7X9917HV8PS9ADXJIF2,A3U761PEG7MFKT,Submitted,Mon Feb 19 10:46:02 PST 2018,Mon Feb 19 10:46:15 PST 2018,Thu Feb 22 10:46:15 PST 2018,,,,13,0% (0/0),0% (0/0),0% (0/0),1,1,3,3NXNZ5RS1BT17F1SL4RJO7XQWD379I,I'm so sorry! What happened today?,36-45,{},extremely,{},female,native,,
33CLA8O0MI7H3OEQ72KGE1EGHBQRF9,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3WI0P0II62ONSOYO6YURFK7GOGLDRP,A7KLTVEIASF4J,Submitted,Mon Feb 19 10:43:13 PST 2018,Mon Feb 19 10:43:21 PST 2018,Thu Feb 22 10:43:21 PST 2018,,,,8,100% (1/1),0% (0/0),0% (0/0),1,1,3,3NXNZ5RS1BT17F1SL4RJO7XQWD379I,I'm so sorry! What happened today?,26-35,{},moderately,{},male,native,,
3RHLQY6EDT0D4YYW5KTDI80LDKR4DT,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,30ZX6P7VF9RJRQHV1411HAULH81J2T,A20O44S26VN11P,Submitted,Mon Feb 19 10:40:23 PST 2018,Mon Feb 19 10:41:00 PST 2018,Thu Feb 22 10:41:00 PST 2018,,,,37,0% (0/0),0% (0/0),0% (0/0),1,1,3,3PDJHANYK6CBIL5606AJVAVIKEHH67,What did he do this time?,18-25,{},moderately,{},female,native,,
3RHLQY6EDT0D4YYW5KTDI80LDKR4DT,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3ND9UOO81LYBYW32I92LLWN2P42WLR,A33M7EZ72P8TWF,Submitted,Mon Feb 19 10:44:26 PST 2018,Mon Feb 19 10:45:12 PST 2018,Thu Feb 22 10:45:12 PST 2018,,,,46,0% (0/1),0% (0/0),0% (0/0),1,1,3,3PDJHANYK6CBIL5606AJVAVIKEHH67,What did he do this time?,26-35,NONE,very,{},male,native,,
3RHLQY6EDT0D4YYW5KTDI80LDKR4DT,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3NLZY2D53QL6EZ7G603FT75G13MQLI,A1H4GJFI4NJWKV,Submitted,Mon Feb 19 10:46:26 PST 2018,Mon Feb 19 10:46:35 PST 2018,Thu Feb 22 10:46:35 PST 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),1,1,3,3PDJHANYK6CBIL5606AJVAVIKEHH67,What did he do this time?,36-45,{},slightly,{},female,native,,
3ZVPAMTJWNZNHOALIMQYWMESIQQRG8,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,317HQ483I8OJL1MI55ELXXIJFO3IN7,A14M2EERU7E8KD,Submitted,Mon Feb 19 10:40:03 PST 2018,Mon Feb 19 11:05:05 PST 2018,Thu Feb 22 11:05:05 PST 2018,,,,1502,0% (0/0),0% (0/0),0% (0/0),1,1,3,3QL2OFSM97ES8Y0IDVIZMUKO2ASNC1,What did he do this time?,26-35,{},very,{},female,native,,
3ZVPAMTJWNZNHOALIMQYWMESIQQRG8,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,35LDD5557B049ER6T7KXXY8W22KKMM,A20O44S26VN11P,Submitted,Mon Feb 19 10:45:35 PST 2018,Mon Feb 19 10:47:18 PST 2018,Thu Feb 22 10:47:18 PST 2018,,,,103,0% (0/0),0% (0/0),0% (0/0),1,1,3,3QL2OFSM97ES8Y0IDVIZMUKO2ASNC1,What did he do this time?,18-25,{},moderately,{},female,native,,
3ZVPAMTJWNZNHOALIMQYWMESIQQRG8,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3IRIK4HM3BGK1DUQEEWIKJY27TWC6R,A1H4GJFI4NJWKV,Submitted,Mon Feb 19 10:45:13 PST 2018,Mon Feb 19 10:45:26 PST 2018,Thu Feb 22 10:45:26 PST 2018,,,,13,0% (0/0),0% (0/0),0% (0/0),1,1,3,3QL2OFSM97ES8Y0IDVIZMUKO2ASNC1,What did he do this time?,36-45,{},none,{},female,native,,
371DNNCG44YL4OHV3DJ54OYCISAT87,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,39RP059MEIP3GBNCNU74YVP6F8BBMT,A20O44S26VN11P,Submitted,Mon Feb 19 10:44:39 PST 2018,Mon Feb 19 10:45:18 PST 2018,Thu Feb 22 10:45:18 PST 2018,,,,39,0% (0/0),0% (0/0),0% (0/0),1,1,3,3VW6495TLKWZN051GP9Z01AE9LEYYG,You should probably calm down as you need the job!,18-25,{},none,{},female,native,,
371DNNCG44YL4OHV3DJ54OYCISAT87,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3KB8R4ZV1F33O1RQCR99LQ59JM0GBR,A2S96ZZ70YFPSK,Submitted,Mon Feb 19 10:48:57 PST 2018,Mon Feb 19 11:06:21 PST 2018,Thu Feb 22 11:06:21 PST 2018,,,,1044,0% (0/0),0% (0/0),0% (0/0),1,1,3,3VW6495TLKWZN051GP9Z01AE9LEYYG,You should probably calm down as you need the job!,36-45,{},slightly,{},female,native,,
371DNNCG44YL4OHV3DJ54OYCISAT87,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3MAOD8E57R6GBWBD4REM075Y31ANXF,AY9S6HCHZ8F1Y,Submitted,Mon Feb 19 10:49:13 PST 2018,Mon Feb 19 10:51:37 PST 2018,Thu Feb 22 10:51:37 PST 2018,,,,144,0% (0/0),0% (0/0),0% (0/0),1,1,3,3VW6495TLKWZN051GP9Z01AE9LEYYG,You should probably calm down as you need the job!,26-35,{},none,{},male,native,,
3DW3BNF1GHE0HGLK88JK56MXFDR8V3,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3137ONMDKH11V43AMIBZMYBUMJAGEO,APRBKGIRNIXRW,Submitted,Mon Feb 19 10:40:01 PST 2018,Mon Feb 19 10:48:56 PST 2018,Thu Feb 22 10:48:56 PST 2018,,,,535,0% (0/0),0% (0/0),0% (0/0),1,1,3,33M4IA01QHX1QU35XYV39RA84PZRXP,"I'm sorry, I know how you feel",26-35,{},moderately,{},male,native,,
3DW3BNF1GHE0HGLK88JK56MXFDR8V3,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,31N2WW6R9SMS76RIMEOLLM7LUFO3FP,A2S96ZZ70YFPSK,Submitted,Mon Feb 19 10:49:40 PST 2018,Mon Feb 19 11:10:27 PST 2018,Thu Feb 22 11:10:27 PST 2018,,,,1247,0% (0/0),0% (0/0),0% (0/0),1,1,3,33M4IA01QHX1QU35XYV39RA84PZRXP,"I'm sorry, I know how you feel",36-45,{},very,{},female,native,,
3DW3BNF1GHE0HGLK88JK56MXFDR8V3,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,35USIKEBNSC3SHRH345W0USE6XBN6L,A3MYTEE8WSEQ2Z,Submitted,Mon Feb 19 10:48:41 PST 2018,Mon Feb 19 10:54:20 PST 2018,Thu Feb 22 10:54:20 PST 2018,,,,339,0% (0/0),0% (0/0),0% (0/0),1,1,3,33M4IA01QHX1QU35XYV39RA84PZRXP,"I'm sorry, I know how you feel",18-25,{},moderately,{},male,native,,
3T8DUCXY0N2LIT0585PJ4KTN2YST9W,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3CCZ6YKWR8FMKBN9XBCMQNJU5DH95Q,A14M2EERU7E8KD,Submitted,Mon Feb 19 10:41:15 PST 2018,Mon Feb 19 11:08:11 PST 2018,Thu Feb 22 11:08:11 PST 2018,,,,1616,0% (0/0),0% (0/0),0% (0/0),1,1,3,351SEKWQS1DWV8LW1QYATLD6IJ6MDA,"I'm sorry, dude. Do you want to talk about it?",26-35,{},very,{},female,native,,
3T8DUCXY0N2LIT0585PJ4KTN2YST9W,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3J88R45B2HUGEHNQK6RE4WAT3G8PXA,A35DZ5AAKNOKQ8,Submitted,Mon Feb 19 10:39:55 PST 2018,Mon Feb 19 10:40:12 PST 2018,Thu Feb 22 10:40:12 PST 2018,,,,17,0% (0/0),0% (0/0),0% (0/0),1,1,3,351SEKWQS1DWV8LW1QYATLD6IJ6MDA,"I'm sorry, dude. Do you want to talk about it?",26-35,{},very,{},female,native,,
3T8DUCXY0N2LIT0585PJ4KTN2YST9W,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3PS7W85Z80YO5DYZY7UKT3P8LG49TI,AWYAVVEVO3O6M,Submitted,Mon Feb 19 10:44:36 PST 2018,Mon Feb 19 10:44:53 PST 2018,Thu Feb 22 10:44:53 PST 2018,,,,17,0% (0/0),0% (0/0),0% (0/0),1,1,3,351SEKWQS1DWV8LW1QYATLD6IJ6MDA,"I'm sorry, dude. Do you want to talk about it?",18-25,{},moderately,{},male,profession,,
3LB1BGHFL2S0JU8DGHHZ31MEB7DYTQ,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,30LB5CDZND62VVJL4309MGPW38VZ0B,A2A0M30DSA7ZN,Submitted,Mon Feb 19 10:44:18 PST 2018,Mon Feb 19 10:51:39 PST 2018,Thu Feb 22 10:51:39 PST 2018,,,,441,0% (0/0),0% (0/0),0% (0/0),1,1,3,358010RM5FPTJ1KM6I0DAOZBPUWXV6,Uh-oh... what did he do this time?,26-35,{},moderately,{},female,native,,
3LB1BGHFL2S0JU8DGHHZ31MEB7DYTQ,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3QUO65DNQVK6CDHU013CVP6ZZTVOU0,A7KLTVEIASF4J,Submitted,Mon Feb 19 10:40:53 PST 2018,Mon Feb 19 10:41:20 PST 2018,Thu Feb 22 10:41:20 PST 2018,,,,27,100% (1/1),0% (0/0),0% (0/0),1,1,3,358010RM5FPTJ1KM6I0DAOZBPUWXV6,Uh-oh... what did he do this time?,26-35,{},slightly,{},male,native,,
3LB1BGHFL2S0JU8DGHHZ31MEB7DYTQ,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3U5JL4WY5L5UPO17MMZQ1YZYCKF4X1,AQ5RV9HW7U6ID,Submitted,Mon Feb 19 10:48:20 PST 2018,Mon Feb 19 10:48:30 PST 2018,Thu Feb 22 10:48:30 PST 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),1,1,3,358010RM5FPTJ1KM6I0DAOZBPUWXV6,Uh-oh... what did he do this time?,18-25,{},moderately,{},male,native,,
3GMLHYZ0LETFJ7N2GM798X8GULKYUH,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,31UV0MXWNR8FVCGC15IZ3GIXO36I5K,A2Z3I9XW0SHBPY,Submitted,Mon Feb 19 10:48:33 PST 2018,Mon Feb 19 10:48:57 PST 2018,Thu Feb 22 10:48:57 PST 2018,,,,24,0% (0/0),0% (0/0),0% (0/0),1,1,3,3A9AA95ATXI7CY3GE08JCDJ9A8Z5PZ,Have you been looking on Glassdoor? There's gotta be something better out there.,46-55,{},extremely,{},male,native,,
3GMLHYZ0LETFJ7N2GM798X8GULKYUH,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3L0KT67Y8FC2RETSHJHAIFMDS6BYS7,A3MYTEE8WSEQ2Z,Submitted,Mon Feb 19 10:47:16 PST 2018,Mon Feb 19 10:47:45 PST 2018,Thu Feb 22 10:47:45 PST 2018,,,,29,0% (0/0),0% (0/0),0% (0/0),1,1,3,3A9AA95ATXI7CY3GE08JCDJ9A8Z5PZ,Have you been looking on Glassdoor? There's gotta be something better out there.,18-25,{},extremely,{},male,native,,
3GMLHYZ0LETFJ7N2GM798X8GULKYUH,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3YZ8UPK3VUI53OKRAWUL0PCIAFBUC8,A1H4GJFI4NJWKV,Submitted,Mon Feb 19 10:38:17 PST 2018,Mon Feb 19 10:38:48 PST 2018,Thu Feb 22 10:38:48 PST 2018,,,,31,0% (0/0),0% (0/0),0% (0/0),1,1,3,3A9AA95ATXI7CY3GE08JCDJ9A8Z5PZ,Have you been looking on Glassdoor? There's gotta be something better out there.,36-45,{},slightly,{},female,native,,
31J7RYECZLMFABP5VJ8Z3N1NA9J1LT,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3WAKVUDHUXCZR7PVJFMAK3K494N7UV,AWYAVVEVO3O6M,Submitted,Mon Feb 19 10:45:17 PST 2018,Mon Feb 19 10:45:39 PST 2018,Thu Feb 22 10:45:39 PST 2018,,,,22,0% (0/0),0% (0/0),0% (0/0),1,0,4,3E47SOBEYRS0UXPRGF57HMO7GC0ICK,"Oh sorry, maybe it's time to confess and make things right.",18-25,{},very,{},male,profession,,
31J7RYECZLMFABP5VJ8Z3N1NA9J1LT,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3ZAZR5XV02EMPNE1GJTTHHRXCXUCZJ,A2S96ZZ70YFPSK,Submitted,Mon Feb 19 10:48:33 PST 2018,Mon Feb 19 10:57:40 PST 2018,Thu Feb 22 10:57:40 PST 2018,,,,547,0% (0/0),0% (0/0),0% (0/0),1,0,4,3E47SOBEYRS0UXPRGF57HMO7GC0ICK,"Oh sorry, maybe it's time to confess and make things right.",36-45,{},slightly,{},female,native,,
31J7RYECZLMFABP5VJ8Z3N1NA9J1LT,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,3ZSANO2JCG3WRNCXCTPMTUFXMVTSFC,A31681CCEVDIH3,Submitted,Mon Feb 19 11:16:21 PST 2018,Mon Feb 19 11:19:19 PST 2018,Thu Feb 22 11:19:19 PST 2018,,,,178,0% (0/0),0% (0/0),0% (0/0),1,0,4,3E47SOBEYRS0UXPRGF57HMO7GC0ICK,"Oh sorry, maybe it's time to confess and make things right.",26-35,{},extremely,{},female,native,,
3IZPORCT1F51HK5W2S8GHMQTXQ3RH7,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:57 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:57 PST 2018,,,36DSNE9QZ6UXYX60O2ZYONXOIDZOJ6,ACKPIJEXGOL72,Submitted,Mon Feb 19 10:46:57 PST 2018,Mon Feb 19 10:47:20 PST 2018,Thu Feb 22 10:47:20 PST 2018,,,,23,0% (0/0),0% (0/0),0% (0/0),1,0,4,3JAOYWH7VJ00M0QUPYST7CFRRT5L9U,"Sorry to hear. I never saw her last night, I have no clue who told her. Good luck.",18-25,{},slightly,{},male,none,,
