ResponseId,Response,J_WorkerId,J_Gender,J_Literacy,J_Age,Empathy,R_WorkerId,R_Gender,R_Literacy,R_Age,Treatment,ConversationId,Precision,,,,,,,,,,,,,,,,,,,,,0
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Sorry dude, wasn't me.",AM0WOQRVW5NSI,male,native,36-45,moderately,A16SJ5D3DKUEXJ,female,native,36-45,1,4,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Sorry dude, wasn't me.",A1XSX19SIQ9U4W,female,native,56-65,slightly,A16SJ5D3DKUEXJ,female,native,36-45,1,4,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Sorry dude, wasn't me.",A1V9MN88VQ1LEB,male,profession,26-35,none,A16SJ5D3DKUEXJ,female,native,36-45,1,4,0.9,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,bosses can be stupid. hang in there!,A19CKDMMK8Z6QC,male,native,18-25,moderately,A3609GDWR2JCCA,female,native,26-35,1,3,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,bosses can be stupid. hang in there!,A37PO5YNKE5D97,female,native,26-35,moderately,A3609GDWR2JCCA,female,native,26-35,1,3,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,bosses can be stupid. hang in there!,AM0WOQRVW5NSI,male,native,36-45,extremely,A3609GDWR2JCCA,female,native,26-35,1,3,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"I'm sorry Mom, I'll take care of it.",A22PVWOPGX9AG6,gender-na,native,age-na,very,AK3H5QRAROFGP,male,native,26-35,1,2,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"I'm sorry Mom, I'll take care of it.",A19CKDMMK8Z6QC,male,native,18-25,extremely,AK3H5QRAROFGP,male,native,26-35,1,2,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"I'm sorry Mom, I'll take care of it.",AD2YWEL005W9Y,male,native,18-25,very,AK3H5QRAROFGP,male,native,26-35,1,2,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,Beat him to the punch and break up with him first?!,A1HYMGPYXU97ZN,male,native,18-25,moderately,A16SJ5D3DKUEXJ,female,native,36-45,1,5,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,Beat him to the punch and break up with him first?!,AS7IGPU2RHT6I,female,native,26-35,extremely,A16SJ5D3DKUEXJ,female,native,36-45,1,5,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,Beat him to the punch and break up with him first?!,A1OSRB1Q63XXWZ,female,native,56-65,very,A16SJ5D3DKUEXJ,female,native,36-45,1,5,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,What did he do this time?,A1V9MN88VQ1LEB,male,profession,26-35,very,AK3H5QRAROFGP,male,native,26-35,1,3,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,What did he do this time?,A2J7GCLIVCZWH8,female,native,18-25,moderately,AK3H5QRAROFGP,male,native,26-35,1,3,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,What did he do this time?,APEB5ERGCYP6D,male,profession,26-35,moderately,AK3H5QRAROFGP,male,native,26-35,1,3,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,No judgement here!  I could never even think of giving up coffee.,A1V9MN88VQ1LEB,male,profession,26-35,extremely,A16SJ5D3DKUEXJ,female,native,36-45,1,6,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,No judgement here!  I could never even think of giving up coffee.,A1OSRB1Q63XXWZ,female,native,56-65,slightly,A16SJ5D3DKUEXJ,female,native,36-45,1,6,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,No judgement here!  I could never even think of giving up coffee.,AJUL5E52QS2P5,male,profession,18-25,very,A16SJ5D3DKUEXJ,female,native,36-45,1,6,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,Well I certainly didn't tell her. That's insane though.,A19CKDMMK8Z6QC,male,native,18-25,very,AK3H5QRAROFGP,male,native,26-35,1,4,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,Well I certainly didn't tell her. That's insane though.,A199ECPSCLODO6,female,native,18-25,slightly,AK3H5QRAROFGP,male,native,26-35,1,4,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,Well I certainly didn't tell her. That's insane though.,APEB5ERGCYP6D,male,profession,26-35,slightly,AK3H5QRAROFGP,male,native,26-35,1,4,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,Do you want to try to save the relationship?,A2J7GCLIVCZWH8,female,native,18-25,very,AK3H5QRAROFGP,male,native,26-35,1,5,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,Do you want to try to save the relationship?,AQP74RCFA4CF8,female,native,46-55,very,AK3H5QRAROFGP,male,native,26-35,1,5,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,Do you want to try to save the relationship?,ASZFG2YOQA71C,male,native,18-25,slightly,AK3H5QRAROFGP,male,native,26-35,1,5,0.9,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,I wonder who it was,APEB5ERGCYP6D,male,profession,26-35,slightly,A3609GDWR2JCCA,female,native,26-35,0,4,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,I wonder who it was,A1YSYRDAYFLP0H,female,native,36-45,slightly,A3609GDWR2JCCA,female,native,26-35,0,4,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,I wonder who it was,A3PJ51GS2AKBO6,male,native,26-35,slightly,A3609GDWR2JCCA,female,native,26-35,0,4,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"I'm sorry Jess, I didn't mean it like that",A3QZMGTVA4VO44,male,native,36-45,very,AK3H5QRAROFGP,male,native,26-35,1,2,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"I'm sorry Jess, I didn't mean it like that",A3RH0FSJYQSFEZ,female,native,26-35,extremely,AK3H5QRAROFGP,male,native,26-35,1,2,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"I'm sorry Jess, I didn't mean it like that",A19CKDMMK8Z6QC,male,native,18-25,very,AK3H5QRAROFGP,male,native,26-35,1,2,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,I'm so sorry to hear that.  How can I help?,A2J7GCLIVCZWH8,female,native,18-25,very,A16SJ5D3DKUEXJ,female,native,36-45,1,7,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,I'm so sorry to hear that.  How can I help?,A3QZMGTVA4VO44,male,native,36-45,very,A16SJ5D3DKUEXJ,female,native,36-45,1,7,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,I'm so sorry to hear that.  How can I help?,A1T02KY1E9YI3I,male,profession,26-35,extremely,A16SJ5D3DKUEXJ,female,native,36-45,1,7,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Oh no Paula, I'm so sorry. I'm here for you if you'd like to talk.",A37PO5YNKE5D97,female,native,26-35,moderately,AK3H5QRAROFGP,male,native,26-35,1,7,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Oh no Paula, I'm so sorry. I'm here for you if you'd like to talk.",A1V9MN88VQ1LEB,male,profession,26-35,extremely,AK3H5QRAROFGP,male,native,26-35,1,7,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Oh no Paula, I'm so sorry. I'm here for you if you'd like to talk.",A19KWRLD7P57VJ,male,native,26-35,extremely,AK3H5QRAROFGP,male,native,26-35,1,7,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,I'll take an Uber and get there asap.  Sorry about this!,A1T02KY1E9YI3I,male,profession,26-35,moderately,A16SJ5D3DKUEXJ,female,native,36-45,1,8,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,I'll take an Uber and get there asap.  Sorry about this!,ASZFG2YOQA71C,male,native,18-25,very,A16SJ5D3DKUEXJ,female,native,36-45,1,8,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,I'll take an Uber and get there asap.  Sorry about this!,A19KWRLD7P57VJ,male,native,26-35,very,A16SJ5D3DKUEXJ,female,native,36-45,1,8,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,What's wrong Sarah?,A3PJ51GS2AKBO6,male,native,26-35,very,AK3H5QRAROFGP,male,native,26-35,1,8,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,What's wrong Sarah?,A2T5DC2TXEEMBV,male,profession,18-25,extremely,AK3H5QRAROFGP,male,native,26-35,1,8,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,What's wrong Sarah?,ACDX50KGPE97I,male,native,26-35,moderately,AK3H5QRAROFGP,male,native,26-35,1,8,0.9,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,that sucks but if he was going to do it on that day he's probably a crappy guy and you deserve better,APEB5ERGCYP6D,male,profession,26-35,slightly,A3609GDWR2JCCA,female,native,26-35,1,5,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,that sucks but if he was going to do it on that day he's probably a crappy guy and you deserve better,A1Z6F6EIUJFC6T,male,native,26-35,slightly,A3609GDWR2JCCA,female,native,26-35,1,5,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,that sucks but if he was going to do it on that day he's probably a crappy guy and you deserve better,ACDX50KGPE97I,male,native,26-35,very,A3609GDWR2JCCA,female,native,26-35,1,5,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Sure Jeremy, what's up?",A1HYMGPYXU97ZN,male,native,18-25,slightly,AK3H5QRAROFGP,male,native,26-35,0,9,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Sure Jeremy, what's up?",ASZFG2YOQA71C,male,native,18-25,moderately,AK3H5QRAROFGP,male,native,26-35,0,9,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Sure Jeremy, what's up?",A3UUH3632AI3ZX,female,native,26-35,moderately,AK3H5QRAROFGP,male,native,26-35,0,9,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,What do you need help with?,A19CKDMMK8Z6QC,male,native,18-25,moderately,A16SJ5D3DKUEXJ,female,native,36-45,0,9,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,What do you need help with?,A199ECPSCLODO6,female,native,18-25,none,A16SJ5D3DKUEXJ,female,native,36-45,0,9,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,What do you need help with?,A1V9MN88VQ1LEB,male,profession,26-35,extremely,A16SJ5D3DKUEXJ,female,native,36-45,0,9,0.9,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,lol can you drink tea on that diet? maybe try that instead,A19CKDMMK8Z6QC,male,native,18-25,very,A3609GDWR2JCCA,female,native,26-35,1,6,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,lol can you drink tea on that diet? maybe try that instead,A3UUH3632AI3ZX,female,native,26-35,slightly,A3609GDWR2JCCA,female,native,26-35,1,6,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,lol can you drink tea on that diet? maybe try that instead,APEB5ERGCYP6D,male,profession,26-35,moderately,A3609GDWR2JCCA,female,native,26-35,1,6,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Wow, that's awful. People can be so inconsiderate.",AD2YWEL005W9Y,male,native,18-25,moderately,AK3H5QRAROFGP,male,native,26-35,1,10,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Wow, that's awful. People can be so inconsiderate.",APEB5ERGCYP6D,male,profession,26-35,very,AK3H5QRAROFGP,male,native,26-35,1,10,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Wow, that's awful. People can be so inconsiderate.",A3IHT9LDUJNP3E,male,profession,26-35,very,AK3H5QRAROFGP,male,native,26-35,1,10,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,Lol you have a microwave.,A2T5DC2TXEEMBV,male,profession,18-25,none,AK3H5QRAROFGP,male,native,26-35,0,11,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,Lol you have a microwave.,A3ERAC9ADCIAOW,male,native,18-25,slightly,AK3H5QRAROFGP,male,native,26-35,0,11,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,Lol you have a microwave.,AXKV2UQ5HEG29,male,native,26-35,none,AK3H5QRAROFGP,male,native,26-35,0,11,0.9,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,wow Paula I'm so sorry that sucks...,ACDX50KGPE97I,male,native,26-35,very,A3609GDWR2JCCA,female,native,26-35,1,7,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,wow Paula I'm so sorry that sucks...,A37LZCSEEW0L0X,male,profession,26-35,very,A3609GDWR2JCCA,female,native,26-35,1,7,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,wow Paula I'm so sorry that sucks...,A1V9MN88VQ1LEB,male,profession,26-35,very,A3609GDWR2JCCA,female,native,26-35,1,7,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Yeah, I'm fine really. I do appreciate your concern.",A19CKDMMK8Z6QC,male,native,18-25,slightly,AK3H5QRAROFGP,male,native,26-35,0,12,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Yeah, I'm fine really. I do appreciate your concern.",A1V9MN88VQ1LEB,male,profession,26-35,extremely,AK3H5QRAROFGP,male,native,26-35,0,12,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Yeah, I'm fine really. I do appreciate your concern.",A3GU00DMBON7YO,female,native,26-35,slightly,AK3H5QRAROFGP,male,native,26-35,0,12,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Yeah, any ideas on a solution?",A2T5DC2TXEEMBV,male,profession,18-25,slightly,AK3H5QRAROFGP,male,native,26-35,0,13,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Yeah, any ideas on a solution?",APEB5ERGCYP6D,male,profession,26-35,moderately,AK3H5QRAROFGP,male,native,26-35,0,13,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Yeah, any ideas on a solution?",A3IHT9LDUJNP3E,male,profession,26-35,slightly,AK3H5QRAROFGP,male,native,26-35,0,13,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Yikes, sorry that happened to you!",AXKV2UQ5HEG29,male,native,26-35,extremely,A16SJ5D3DKUEXJ,female,native,36-45,1,10,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Yikes, sorry that happened to you!",A3PJ51GS2AKBO6,male,native,26-35,very,A16SJ5D3DKUEXJ,female,native,36-45,1,10,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Yikes, sorry that happened to you!",A19CKDMMK8Z6QC,male,native,18-25,moderately,A16SJ5D3DKUEXJ,female,native,36-45,1,10,0.9,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,um...k...,A2T5DC2TXEEMBV,male,profession,18-25,moderately,A3609GDWR2JCCA,female,native,26-35,0,8,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,um...k...,ACDX50KGPE97I,male,native,26-35,none,A3609GDWR2JCCA,female,native,26-35,0,8,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,um...k...,APEB5ERGCYP6D,male,profession,26-35,slightly,A3609GDWR2JCCA,female,native,26-35,0,8,0.6,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,Right?  First world problems...=),A19CKDMMK8Z6QC,male,native,18-25,moderately,A16SJ5D3DKUEXJ,female,native,36-45,0,11,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,Right?  First world problems...=),AHLS6AZ1VTNH7,male,native,26-35,moderately,A16SJ5D3DKUEXJ,female,native,36-45,0,11,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,Right?  First world problems...=),ACDX50KGPE97I,male,native,26-35,slightly,A16SJ5D3DKUEXJ,female,native,36-45,0,11,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Ok, I'll call you at 2 then.",AQP74RCFA4CF8,female,native,46-55,moderately,AK3H5QRAROFGP,male,native,26-35,0,14,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Ok, I'll call you at 2 then.",AM0WOQRVW5NSI,male,native,36-45,very,AK3H5QRAROFGP,male,native,26-35,0,14,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Ok, I'll call you at 2 then.",ACDX50KGPE97I,male,native,26-35,slightly,AK3H5QRAROFGP,male,native,26-35,0,14,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"That's a good idea. I know it's a hassle, but it will be alright.",APEB5ERGCYP6D,male,profession,26-35,moderately,AK3H5QRAROFGP,male,native,26-35,1,15,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"That's a good idea. I know it's a hassle, but it will be alright.",A3IHT9LDUJNP3E,male,profession,26-35,very,AK3H5QRAROFGP,male,native,26-35,1,15,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"That's a good idea. I know it's a hassle, but it will be alright.",A1Z6F6EIUJFC6T,male,native,26-35,very,AK3H5QRAROFGP,male,native,26-35,1,15,0.9,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,yeah what's up?,ACDX50KGPE97I,male,native,26-35,slightly,A3609GDWR2JCCA,female,native,26-35,0,9,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,yeah what's up?,AS7IGPU2RHT6I,female,native,26-35,moderately,A3609GDWR2JCCA,female,native,26-35,0,9,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,yeah what's up?,A1T02KY1E9YI3I,male,profession,26-35,moderately,A3609GDWR2JCCA,female,native,26-35,0,9,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,oh man that sucks!,A1T02KY1E9YI3I,male,profession,26-35,slightly,A3609GDWR2JCCA,female,native,26-35,1,10,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,oh man that sucks!,A3PJ51GS2AKBO6,male,native,26-35,slightly,A3609GDWR2JCCA,female,native,26-35,1,10,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,oh man that sucks!,A3UUH3632AI3ZX,female,native,26-35,moderately,A3609GDWR2JCCA,female,native,26-35,1,10,0.6,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Yeah, sorry, just working through some stuff.",A3PJ51GS2AKBO6,male,native,26-35,moderately,A16SJ5D3DKUEXJ,female,native,36-45,0,12,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Yeah, sorry, just working through some stuff.",ASZFG2YOQA71C,male,native,18-25,moderately,A16SJ5D3DKUEXJ,female,native,36-45,0,12,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Yeah, sorry, just working through some stuff.",ACDX50KGPE97I,male,native,26-35,slightly,A16SJ5D3DKUEXJ,female,native,36-45,0,12,0.9,,,,,,,,,,,,,,,,,,,,,
3EA3QWIZ4JRHGER2210X6WOB469ITS,I'm what? What do you mean it's a warzone?,APEB5ERGCYP6D,male,profession,26-35,moderately,A25N0K40JAZTN1,male,native,46-55,1,1,0.6,,,,,,,,,,,,,,,,,,,,,
3EA3QWIZ4JRHGER2210X6WOB469ITS,I'm what? What do you mean it's a warzone?,A22PVWOPGX9AG6,female,native,26-35,moderately,A25N0K40JAZTN1,male,native,46-55,1,1,0.6,,,,,,,,,,,,,,,,,,,,,
3EA3QWIZ4JRHGER2210X6WOB469ITS,I'm what? What do you mean it's a warzone?,A29I0FA8NNIRED,female,native,26-35,moderately,A25N0K40JAZTN1,male,native,46-55,1,1,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,shut up before I eat them all haha,A19CKDMMK8Z6QC,male,native,18-25,slightly,A3609GDWR2JCCA,female,native,26-35,1,11,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,shut up before I eat them all haha,APEB5ERGCYP6D,male,profession,26-35,very,A3609GDWR2JCCA,female,native,26-35,1,11,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,shut up before I eat them all haha,A1T02KY1E9YI3I,male,profession,26-35,very,A3609GDWR2JCCA,female,native,26-35,1,11,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,not really. everything sucks right now...,ACDX50KGPE97I,male,native,26-35,moderately,A3609GDWR2JCCA,female,native,26-35,1,12,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,not really. everything sucks right now...,A39PQOGN8NIWNA,male,profession,26-35,moderately,A3609GDWR2JCCA,female,native,26-35,1,12,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,not really. everything sucks right now...,APEB5ERGCYP6D,male,profession,26-35,moderately,A3609GDWR2JCCA,female,native,26-35,1,12,0.6,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,I know.  Can we talk about this in person?,APEB5ERGCYP6D,male,profession,26-35,moderately,A16SJ5D3DKUEXJ,female,native,36-45,0,13,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,I know.  Can we talk about this in person?,AJUL5E52QS2P5,male,profession,18-25,extremely,A16SJ5D3DKUEXJ,female,native,36-45,0,13,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,I know.  Can we talk about this in person?,ASZFG2YOQA71C,male,native,18-25,very,A16SJ5D3DKUEXJ,female,native,36-45,0,13,0.9,,,,,,,,,,,,,,,,,,,,,
3EA3QWIZ4JRHGER2210X6WOB469ITS,I'm sorry Mom. I'll be there to clean up the mess and take out the trash.,A2T5DC2TXEEMBV,male,profession,18-25,extremely,A25N0K40JAZTN1,male,native,46-55,0,2,0.6,,,,,,,,,,,,,,,,,,,,,
3EA3QWIZ4JRHGER2210X6WOB469ITS,I'm sorry Mom. I'll be there to clean up the mess and take out the trash.,APEB5ERGCYP6D,male,profession,26-35,moderately,A25N0K40JAZTN1,male,native,46-55,0,2,0.6,,,,,,,,,,,,,,,,,,,,,
3EA3QWIZ4JRHGER2210X6WOB469ITS,I'm sorry Mom. I'll be there to clean up the mess and take out the trash.,A1V9MN88VQ1LEB,male,profession,26-35,slightly,A25N0K40JAZTN1,male,native,46-55,0,2,0.6,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Ok, talk soon.",A1T02KY1E9YI3I,male,profession,26-35,moderately,A16SJ5D3DKUEXJ,female,native,36-45,0,14,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Ok, talk soon.",A2BAQ9TNQ0ACXU,male,native,26-35,very,A16SJ5D3DKUEXJ,female,native,36-45,0,14,0.9,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Ok, talk soon.",APEB5ERGCYP6D,male,profession,26-35,slightly,A16SJ5D3DKUEXJ,female,native,36-45,0,14,0.9,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,well what should I do? that's all I could get,ASZFG2YOQA71C,male,native,18-25,none,A3609GDWR2JCCA,female,native,26-35,1,13,0.6,,,,,,,,,,,,,,,,,,,,,
3P59JYT76MGD5TD0DYF5JGHUFAB2T0,well what should I do? that's all I could get,A199ECPSCLODO6,female,native,18-25,moderately,A3609GDWR2JCCA,female,native,26-35,1,13,0.6,,,,,,,,,,,,,,,,,,,,,
